,Best_Bid_Creates,Best_Bid_Joins,Best_Offer_Creates,Best_Offer_Joins,Date,Symbol
N,0.6366845574727135,0.764444053998653,0.32250128139415685,0.20892257358848526,2018-04-27,INTC
P,0.5948038929033875,0.6896970408218535,0.37931132720504446,0.28277856513578736,2018-04-27,INTC
S,0.0,0.0,0.0,0.0,2018-04-27,INTC
T,0.0,0.0,0.0,0.0,2018-04-27,INTC
Q,0.5971007579371389,0.6873037753038836,0.3819937059397443,0.29037017215880123,2018-04-27,INTC
V,0.625620779871849,0.7836093482313138,0.34238488783943327,0.20343314896051878,2018-04-27,INTC
W,0.0,0.0,0.0,0.0,2018-04-27,INTC
X,0.5845178473207306,0.6960720907170267,0.3573162657250055,0.24959640902468797,2018-04-27,INTC
Y,0.6586412395709178,0.7638726014176154,0.2918042390030887,0.20540475328748944,2018-04-27,INTC
Z,0.5930224783707527,0.6779687605845713,0.38393368293297303,0.29757480779226825,2018-04-27,INTC
A,0.6078651685393258,0.6897551627625508,0.6491387126019945,0.5559145575300665,2018-01-02,MRO
B,0.5211585866885785,0.63601167567238,0.5109525389976768,0.41837096481290914,2018-01-02,MRO
C,0.0,0.0,0.0,0.0,2018-01-02,MRO
D,0.0,0.0,0.0,0.0,2018-01-02,MRO
I,0.0,0.0,0.0,0.0,2018-01-02,MRO
J,0.5067954805960373,0.6241410548178263,0.5643070787637089,0.46057150405072206,2018-01-02,MRO
K,0.4627659574468085,0.584009043667657,0.5817413504709922,0.47996111122059526,2018-01-02,MRO
M,0.832,0.7725885942267073,0.625,0.7244897959183674,2018-01-02,MRO
N,0.45751833740831294,0.5819742640993614,0.5824156461985728,0.4796574582717093,2018-01-02,MRO
P,0.46019951140065146,0.5833214607968846,0.5716711349419125,0.4760553812958264,2018-01-02,MRO
S,0.0,0.0,0.0,0.0,2018-01-02,MRO
T,0.47248621377449257,0.5893089564402925,0.5792563600782779,0.4749479847919053,2018-01-02,MRO
Q,0.0,0.0,0.0,0.0,2018-01-02,MRO
V,0.5289454720153736,0.667720710642908,0.48044978277536415,0.35766796134772266,2018-01-02,MRO
W,0.0,0.0,0.0,0.0,2018-01-02,MRO
X,0.4954371992699519,0.6152820121951219,0.5660525284202274,0.4562545415191478,2018-01-02,MRO
Y,0.501006347731847,0.624156065921924,0.5328185328185329,0.4318830184373115,2018-01-02,MRO
Z,0.46323912816769214,0.5851319799668491,0.5790396074307746,0.4795597381019616,2018-01-02,MRO
A,0.7844827586206896,0.6931216931216931,0.2573170731707317,0.17445721583652618,2018-08-24,RIO
B,0.6590072175578141,0.6856764723575769,0.2893073811931244,0.20260147494338307,2018-08-24,RIO
C,0.6362065830150937,0.6694079508616277,0.328018854845418,0.2415659111289774,2018-08-24,RIO
D,0.0,0.0,0.0,0.0,2018-08-24,RIO
I,0.0,0.0,0.0,0.0,2018-08-24,RIO
J,0.6755529225908373,0.6662637982434937,0.2991229218484095,0.22463265434823737,2018-08-24,RIO
K,0.6183342935791563,0.6311422819088918,0.353236299481751,0.2889206576125804,2018-08-24,RIO
M,0.6666666666666666,0.4166666666666667,0.5714285714285714,0.5,2018-08-24,RIO
N,0.5655651882564812,0.5733535546041418,0.3944271797199623,0.358411124345586,2018-08-24,RIO
P,0.6086710916537212,0.6205374106577399,0.36734234234234237,0.3109729085023002,2018-08-24,RIO
S,0.0,0.0,0.0,0.0,2018-08-24,RIO
T,0.5986708203530633,0.5952365165037729,0.3694960117323032,0.3382658643326039,2018-08-24,RIO
Q,0.0,0.0,0.0,0.0,2018-08-24,RIO
V,0.6682269503546099,0.7390458254865034,0.28733559609673315,0.1893774488463213,2018-08-24,RIO
W,0.0,0.0,0.0,0.0,2018-08-24,RIO
X,0.6091578086672118,0.6326094695621217,0.31420373027259685,0.2634311963251448,2018-08-24,RIO
Y,0.6516751401381827,0.6572881188607532,0.2903136658836534,0.19906582262921763,2018-08-24,RIO
Z,0.5957983912373781,0.6012043344543129,0.3765418970650787,0.3354811373133456,2018-08-24,RIO
A,0.5303030303030303,0.7566285426067042,0.725023786869648,0.4383529832082887,2018-03-06,CHK
B,0.48732394366197185,0.7193878672027773,0.6223529411764706,0.4657255399582309,2018-03-06,CHK
C,0.0,0.0,0.0,0.0,2018-03-06,CHK
D,0.0,0.0,0.0,0.0,2018-03-06,CHK
I,0.0,0.0,0.0,0.0,2018-03-06,CHK
J,0.41213466518682945,0.6872231028736333,0.6779739776951673,0.4871021649264327,2018-03-06,CHK
K,0.3910917979359044,0.6536172706132239,0.6830454877158842,0.5140645326395257,2018-03-06,CHK
M,0.6147308781869688,0.8266941864465084,0.8819188191881919,0.6496232508073198,2018-03-06,CHK
N,0.3787281935846933,0.6522565887983538,0.6899204924339575,0.5140105642875548,2018-03-06,CHK
P,0.40986093552465236,0.6524947771115391,0.6689315838800375,0.5127172530733362,2018-03-06,CHK
S,0.0,0.0,0.0,0.0,2018-03-06,CHK
T,0.37663445139283686,0.653352485129735,0.7009932043910089,0.5150751061399539,2018-03-06,CHK
Q,0.0,0.0,0.0,0.0,2018-03-06,CHK
V,0.44123819517313745,0.7067139749983523,0.7120359955005624,0.47901207673560525,2018-03-06,CHK
W,0.0,0.0,0.0,0.0,2018-03-06,CHK
X,0.4063969896519285,0.6674304357255335,0.6950920245398773,0.5078940058885617,2018-03-06,CHK
Y,0.4883512544802867,0.7124566609062354,0.6708615682478218,0.4771725095622092,2018-03-06,CHK
Z,0.39715564919673424,0.6526328230117459,0.6812681510164569,0.5138755879035519,2018-03-06,CHK
A,0.19381443298969073,0.309004374652664,0.17536096879366558,0.1222420439632546,2018-11-27,BAC
B,0.19938829667611208,0.2852335601607617,0.12689357622243527,0.09828199930785583,2018-11-27,BAC
C,0.2184409131392678,0.2946297260758223,0.12282212317666126,0.0937727637065254,2018-11-27,BAC
D,0.0,0.0,0.0,0.0,2018-11-27,BAC
I,0.0,0.0,0.0,0.0,2018-11-27,BAC
J,0.2758695182544826,0.37520647419981507,0.12320736941274991,0.09078521252786774,2018-11-27,BAC
K,0.1974695953190577,0.2598453249551017,0.17229676150601073,0.12391568006939647,2018-11-27,BAC
M,0.0,0.0,0.0,0.0,2018-11-27,BAC
N,0.21412105449816762,0.2654286653612583,0.18755080347652098,0.12734131480577923,2018-11-27,BAC
P,0.24053364724347656,0.2731610588144558,0.17030515733745763,0.12367386877738426,2018-11-27,BAC
S,0.0,0.0,0.0,0.0,2018-11-27,BAC
T,0.16786586149299756,0.2560976125704954,0.18634583100167879,0.12604364085984454,2018-11-27,BAC
Q,0.0,0.0,0.0,0.0,2018-11-27,BAC
V,0.19647649852040466,0.3438881062588046,0.16058299173661267,0.11411415378822659,2018-11-27,BAC
W,0.0,0.0,0.0,0.0,2018-11-27,BAC
X,0.18519870235198702,0.264258716249428,0.14761752733657912,0.11302309151331198,2018-11-27,BAC
Y,0.18681901797085043,0.267969620718578,0.15609180527537778,0.10583831142970927,2018-11-27,BAC
Z,0.18965359377384405,0.2584470794173422,0.17495238095238094,0.1246901826566561,2018-11-27,BAC
A,0.31333846022387424,0.4789223336354886,0.11964611711838224,0.09026778371710527,2018-01-09,WFC
B,0.28145473993849446,0.44809455181989877,0.10771602775247038,0.09354737249588696,2018-01-09,WFC
C,0.0,0.0,0.0,0.0,2018-01-09,WFC
D,0.0,0.0,0.0,0.0,2018-01-09,WFC
I,0.0,0.0,0.0,0.0,2018-01-09,WFC
J,0.2928102730543992,0.43780530644979554,0.1483271375464684,0.11032208124389997,2018-01-09,WFC
K,0.26791631883838,0.32641684423273176,0.22669422386598498,0.14919620919620918,2018-01-09,WFC
M,0.6363636363636364,0.8947368421052632,0.11764705882352941,0.1,2018-01-09,WFC
N,0.29176510652789306,0.32146682451096453,0.24810270231931342,0.15732659775997873,2018-01-09,WFC
P,0.30971910967994604,0.3266505435888163,0.2435090674858785,0.1545695246435511,2018-01-09,WFC
S,0.0,0.0,0.0,0.0,2018-01-09,WFC
T,0.3016954748036881,0.329365027973477,0.22562893081761007,0.14464369249961018,2018-01-09,WFC
Q,0.0,0.0,0.0,0.0,2018-01-09,WFC
V,0.26899827288428324,0.47966150670794633,0.11777049180327868,0.08781853623958887,2018-01-09,WFC
W,0.0,0.0,0.0,0.0,2018-01-09,WFC
X,0.28354610706262673,0.36209122708171937,0.17985333847935162,0.11935305788918465,2018-01-09,WFC
Y,0.2666694836474267,0.3980221258569118,0.17143095257938162,0.12115401218719754,2018-01-09,WFC
Z,0.26665685408693945,0.32433632977533267,0.2322381500470859,0.15070163044231116,2018-01-09,WFC
A,0.48672566371681414,0.47558675607711653,0.3635382955771305,0.20853164110699807,2018-08-01,M
B,0.6206307977736549,0.6697229459615346,0.35305127041742285,0.23247317548993526,2018-08-01,M
C,0.6231884057971014,0.6699347745825983,0.3425250067585834,0.23732031461893138,2018-08-01,M
D,0.0,0.0,0.0,0.0,2018-08-01,M
I,0.0,0.0,0.0,0.0,2018-08-01,M
J,0.6216454025516938,0.6800280692145755,0.35640886965927526,0.25258036648024373,2018-08-01,M
K,0.5915621940821676,0.6395611088377758,0.38220883007991613,0.3102711678596763,2018-08-01,M
M,0.6111111111111112,0.7204301075268817,0.19230769230769232,0.10344827586206896,2018-08-01,M
N,0.5772844605059371,0.6249524051275542,0.39653176566720383,0.3271568555219922,2018-08-01,M
P,0.5969732173694622,0.6426351344726495,0.3783162456399958,0.3075306393254815,2018-08-01,M
S,0.0,0.0,0.0,0.0,2018-08-01,M
T,0.5762505789717461,0.6260412730969216,0.39459299748855076,0.32233992266383565,2018-08-01,M
Q,0.0,0.0,0.0,0.0,2018-08-01,M
V,0.6111034100360411,0.6833899617220764,0.3548619016236295,0.21579151577858252,2018-08-01,M
W,0.0,0.0,0.0,0.0,2018-08-01,M
X,0.5674178056889546,0.5429998150545589,0.3786562666193937,0.2615479367686307,2018-08-01,M
Y,0.5979243088485282,0.6327448869752422,0.3418620309726388,0.23792705528551947,2018-08-01,M
Z,0.5881217838765008,0.6348291361832578,0.38920166362345304,0.3166985346038194,2018-08-01,M
A,0.5741626794258373,0.4925373134328358,0.6,0.5,2018-10-25,AMZN
B,0.7009345794392523,0.6260869565217392,0.4788732394366197,0.6404494382022472,2018-10-25,AMZN
C,0.5288502035659133,0.4479013795127678,0.4866576819407008,0.5036231884057971,2018-10-25,AMZN
D,0.0,0.0,0.0,0.0,2018-10-25,AMZN
I,0.0,0.0,0.0,0.0,2018-10-25,AMZN
J,0.6456692913385826,0.7727272727272727,0.4647058823529412,0.4225352112676056,2018-10-25,AMZN
K,0.660547396528705,0.6246819338422391,0.46258503401360546,0.44127332601536773,2018-10-25,AMZN
M,0.6054938632378726,0.5787234042553191,0.45797485109199204,0.4182692307692308,2018-10-25,AMZN
N,0.6961206896551724,0.7105263157894737,0.49135802469135803,0.5411764705882353,2018-10-25,AMZN
P,0.6471490667348504,0.6453028972783144,0.4510793383795907,0.4307458143074581,2018-10-25,AMZN
S,0.0,0.0,0.0,0.0,2018-10-25,AMZN
T,0.0,0.0,0.0,0.0,2018-10-25,AMZN
Q,0.6518698692611736,0.6066161817457154,0.4527089072543618,0.4536210832122847,2018-10-25,AMZN
V,0.5010327022375215,0.444585448392555,0.5111918882724316,0.5119191919191919,2018-10-25,AMZN
W,0.0,0.0,0.0,0.0,2018-10-25,AMZN
X,0.6058091286307054,0.717948717948718,0.5869565217391305,0.40625,2018-10-25,AMZN
Y,0.616710875331565,0.6754385964912281,0.5347985347985348,0.29508196721311475,2018-10-25,AMZN
Z,0.6852772466539196,0.677731673582296,0.39928057553956836,0.3281027104136947,2018-10-25,AMZN
A,0.563626723223754,0.6883961970074813,0.399948625738505,0.2705648161180705,2018-09-28,MSFT
B,0.6316292541636496,0.7668021844660194,0.3218356478024986,0.20502033532304353,2018-09-28,MSFT
C,0.6147840531561461,0.7596628316383294,0.3139832055494706,0.18015642324173683,2018-09-28,MSFT
D,0.0,0.0,0.0,0.0,2018-09-28,MSFT
I,0.0,0.0,0.0,0.0,2018-09-28,MSFT
J,0.5753203607024205,0.7310511645359278,0.344052579073998,0.2266413852972084,2018-09-28,MSFT
K,0.5386098888310076,0.6670214999825014,0.4270537960781181,0.32538864553809155,2018-09-28,MSFT
M,0.3333333333333333,0.4,0.2,0.0,2018-09-28,MSFT
N,0.5715664685831499,0.7118946388306167,0.3978992776373893,0.28736478850500485,2018-09-28,MSFT
P,0.5459743824336688,0.6833771665085798,0.4146591167623044,0.30671564793943495,2018-09-28,MSFT
S,0.0,0.0,0.0,0.0,2018-09-28,MSFT
T,0.0,0.0,0.0,0.0,2018-09-28,MSFT
Q,0.5253072995008479,0.6518464824157273,0.4420947240118405,0.3372783857268049,2018-09-28,MSFT
V,0.5966665669230079,0.7518925437127353,0.34473099026771015,0.19935364041604756,2018-09-28,MSFT
W,0.0,0.0,0.0,0.0,2018-09-28,MSFT
X,0.5897520172223957,0.7126297590747517,0.38245884066734465,0.28319954375598905,2018-09-28,MSFT
Y,0.6343973800698168,0.7742515130058383,0.3044614147909968,0.19168968549017978,2018-09-28,MSFT
Z,0.5250857934134741,0.6507565543071161,0.44024910642643517,0.3391243989296421,2018-09-28,MSFT
A,0.5996973136587211,0.6930990636920588,0.36909871244635195,0.26918679978660165,2018-12-19,ORCL
B,0.6348250610252237,0.7402313345481314,0.3484131270451441,0.24155157437156002,2018-12-19,ORCL
C,0.611014979338843,0.7080524520205869,0.37111856182501307,0.2667638029639557,2018-12-19,ORCL
D,0.0,0.0,0.0,0.0,2018-12-19,ORCL
I,0.0,0.0,0.0,0.0,2018-12-19,ORCL
J,0.6634442876800614,0.7496918588957654,0.32508095885948607,0.24193658318628972,2018-12-19,ORCL
K,0.5764036815240545,0.6600250924744209,0.41799651896743345,0.34226011279214535,2018-12-19,ORCL
M,1.0,1.0,0.0,0.0,2018-12-19,ORCL
N,0.5735980074905437,0.6412605121803542,0.41657090976152983,0.3567043347168995,2018-12-19,ORCL
P,0.5935959162364406,0.6620003657240522,0.3993342141839834,0.3336097388077662,2018-12-19,ORCL
S,0.0,0.0,0.0,0.0,2018-12-19,ORCL
T,0.5716160977235474,0.6444301826887792,0.4176975026539478,0.3546372691596571,2018-12-19,ORCL
Q,0.0,0.0,0.0,0.0,2018-12-19,ORCL
V,0.6069247911872883,0.7335714373281136,0.38349740073000776,0.2637441072969922,2018-12-19,ORCL
W,0.0,0.0,0.0,0.0,2018-12-19,ORCL
X,0.5927835051546392,0.678188178099247,0.40967215344851043,0.31530646899871534,2018-12-19,ORCL
Y,0.592049338357725,0.6914289832167901,0.3776138246666141,0.2599579254117416,2018-12-19,ORCL
Z,0.5792046915063326,0.6466659678413286,0.4142145897972437,0.35254659558086493,2018-12-19,ORCL
